Type,Price,Quantity,Timestamp,Unnamed: 4,Unnamed: 5,,
ask,37745000,1.84531335,1.68352E+12,,,,
bid,37738000,1.02655531,1.68352E+12,,,,
ask,37739000,0.06617235,1.68352E+12,,,,
bid,37737000,0.00318046,1.68352E+12,,,,
ask,37738000,2.01787953,1.68352E+12,,,,
bid,37736000,0.00401866,1.68352E+12,,,,
ask,37737000,0.15844677,1.68352E+12,,,,
bid,37736000,0.00036901,1.68352E+12,,,,
ask,37737000,0.0516871,1.68352E+12,,,,
bid,37736000,0.27094505,1.68352E+12,,,,
ask,37737000,0.0655922,1.68352E+12,,,,
bid,37735000,0.99590121,1.68352E+12,,,,
ask,37736000,0.00524661,1.68352E+12,,,,
bid,37736000,0.09471439,1.68352E+12,,,,
ask,37738000,1.64625673,1.68352E+12,,,,
bid,37736000,0.09471439,1.68352E+12,,,,
ask,37738000,1.61987305,1.68352E+12,,,,
bid,37735000,0.99855126,1.68352E+12,,,,
ask,37736000,0.02960009,1.68352E+12,,,,
bid,37735000,0.99855126,1.68352E+12,,,,
ask,37736000,0.01735774,1.68352E+12,,,,
bid,37736000,0.07369786,1.68352E+12,,,,
ask,37737000,0.03018773,1.68352E+12,,,,
bid,37736000,0.09635391,1.68352E+12,,,,
ask,37737000,0.25039983,1.68352E+12,,,,
bid,37735000,0.84796211,1.68352E+12,,,,
ask,37736000,0.00443725,1.68352E+12,,,,
bid,37735000,0.74390546,1.68352E+12,,,,
ask,37736000,0.00443725,1.68352E+12,,,,
bid,37733000,1.48458406,1.68352E+12,,,,
ask,37736000,0.00443725,1.68352E+12,,,,
bid,37733000,1.30494843,1.68352E+12,,,,
ask,37734000,0.39698415,1.68352E+12,,,,
bid,37733000,1.32850011,1.68352E+12,,,,
ask,37734000,0.42995849,1.68352E+12,,,,
bid,37733000,1.2655383,1.68352E+12,,,,
ask,37734000,0.41552345,1.68352E+12,,,,
bid,37733000,0.92147877,1.68352E+12,,,,
ask,37734000,0.35759512,1.68352E+12,,,,
bid,37733000,0.90351343,1.68352E+12,,,,
ask,37734000,0.37819267,1.68352E+12,,,,
bid,37734000,0.18486956,1.68352E+12,,,,
ask,37735000,0.17493441,1.68352E+12,,,,
bid,37734000,0.02274343,1.68352E+12,,,,
ask,37735000,0.08963044,1.68352E+12,,,,
bid,37734000,0.02439406,1.68352E+12,,,,
ask,37735000,0.057971,1.68352E+12,,,,
bid,37733000,0.93624975,1.68352E+12,,,,
ask,37734000,0.25710148,1.68352E+12,,,,
bid,37733000,0.77330533,1.68352E+12,,,,
ask,37734000,0.11814645,1.68352E+12,,,,
bid,37760000,0.01324152,1.68352E+12,,,,
ask,37762000,0.00703839,1.68352E+12,,,,
bid,37760000,0.0399894,1.68352E+12,,,,
ask,37767000,0.08752107,1.68352E+12,,,,
bid,37760000,0.32975242,1.68352E+12,,,,
ask,37767000,0.04155568,1.68352E+12,,,,
bid,37767000,0.14371138,1.68352E+12,,,,
ask,37779000,0.0794092,1.68352E+12,,,,
bid,37779000,0.03489222,1.68352E+12,,,,
ask,37786000,0.00052048,1.68352E+12,,,,
bid,37779000,0.04950463,1.68352E+12,,,,
ask,37786000,0.00573485,1.68352E+12,,,,
bid,37760000,0.07904259,1.68352E+12,,,,
ask,37770000,0.01382635,1.68352E+12,,,,
bid,37767000,0.03315626,1.68352E+12,,,,
ask,37777000,0.14756559,1.68352E+12,,,,
bid,37770000,0.00114577,1.68352E+12,,,,
ask,37777000,0.14756559,1.68352E+12,,,,
bid,37767000,0.03315626,1.68352E+12,,,,
ask,37770000,0.00133335,1.68352E+12,,,,
bid,37767000,0.03315626,1.68352E+12,,,,
ask,37770000,0.09517522,1.68352E+12,,,,
bid,37767000,0.03315626,1.68352E+12,,,,
ask,37770000,0.12309763,1.68352E+12,,,,
bid,37767000,0.02626076,1.68352E+12,,,,
ask,37770000,0.25370156,1.68352E+12,,,,
bid,37767000,0.01165926,1.68352E+12,,,,
ask,37770000,0.24973017,1.68352E+12,,,,
bid,37760000,0.12640763,1.68352E+12,,,,
ask,37770000,0.12496928,1.68352E+12,,,,
bid,37770000,0.00776691,1.68352E+12,,,,
ask,37777000,0.06596868,1.68352E+12,,,,
bid,37770000,0.00025562,1.68352E+12,,,,
ask,37776000,0.05092272,1.68352E+12,,,,
bid,37760000,0.12842971,1.68352E+12,,,,
ask,37770000,0.10223134,1.68352E+12,,,,
bid,37771000,0.13610123,1.68352E+12,,,,
ask,37776000,0.04298117,1.68352E+12,,,,
bid,37770000,0.0247504,1.68352E+12,,,,
ask,37776000,0.01801309,1.68352E+12,,,,
bid,37770000,0.02987311,1.68352E+12,,,,
ask,37776000,0.02330815,1.68352E+12,,,,
bid,37770000,0.02987311,1.68352E+12,,,,
ask,37774000,0.01044582,1.68352E+12,,,,
bid,37774000,0.00487608,1.68352E+12,,,,
ask,37776000,0.02330815,1.68352E+12,,,,
bid,37774000,0.01604391,1.68352E+12,,,,
ask,37776000,0.02330815,1.68352E+12,,,,
bid,37776000,0.01225777,1.68352E+12,,,,
ask,37777000,0.00035391,1.68352E+12,,,,
bid,37776000,0.01538062,1.68352E+12,,,,
ask,37777000,0.00035391,1.68352E+12,,,,
bid,37770000,0.14160076,1.68352E+12,,,,
ask,37776000,0.1084078,1.68352E+12,,,,
bid,37774000,0.05096224,1.68352E+12,,,,
ask,37776000,0.1226109,1.68352E+12,,,,
bid,37770000,0.20690957,1.68352E+12,,,,
ask,37776000,0.12241139,1.68352E+12,,,,
bid,37770000,0.12037242,1.68352E+12,,,,
ask,37776000,0.1221668,1.68352E+12,,,,
bid,37770000,0.06382253,1.68352E+12,,,,
ask,37775000,0.01837244,1.68352E+12,,,,
bid,37770000,0.2969036,1.68352E+12,,,,
ask,37775000,0.01784299,1.68352E+12,,,,
bid,37751000,0.02647603,1.68352E+12,,,,
ask,37770000,0.26175351,1.68352E+12,,,,
bid,37751000,0.02647603,1.68352E+12,,,,
ask,37769000,0.19548085,1.68352E+12,,,,
bid,37751000,0.02370573,1.68352E+12,,,,
ask,37769000,0.27832047,1.68352E+12,,,,
bid,37751000,0.03665956,1.68352E+12,,,,
ask,37769000,0.30660821,1.68352E+12,,,,
bid,37752000,0.24709651,1.68352E+12,,,,
ask,37769000,0.29152283,1.68352E+12,,,,
bid,37752000,0.24963319,1.68352E+12,,,,
ask,37767000,0.00103829,1.68352E+12,,,,
bid,37752000,0.06240829,1.68352E+12,,,,
ask,37768000,0.09918125,1.68352E+12,,,,
bid,37752000,0.24087096,1.68352E+12,,,,
ask,37766000,0.03026542,1.68352E+12,,,,
bid,37751000,0.02219035,1.68352E+12,,,,
ask,37762000,0.4734,1.68352E+12,,,,
bid,37751000,0.00064858,1.68352E+12,,,,
ask,37763000,0.4734,1.68352E+12,,,,
bid,37752000,0.91065146,1.68352E+12,,,,
ask,37762000,0.01382636,1.68352E+12,,,,
bid,37752000,0.65250868,1.68352E+12,,,,
ask,37762000,0.23845127,1.68352E+12,,,,
bid,37752000,0.30582032,1.68352E+12,,,,
ask,37762000,0.28571153,1.68352E+12,,,,
bid,37750000,0.25063542,1.68352E+12,,,,
ask,37762000,0.26392148,1.68352E+12,,,,
bid,37752000,0.03485645,1.68352E+12,,,,
ask,37762000,0.25225981,1.68352E+12,,,,
bid,37752000,0.05522966,1.68352E+12,,,,
ask,37761000,0.16726424,1.68352E+12,,,,
bid,37752000,0.28930862,1.68352E+12,,,,
ask,37761000,0.02349687,1.68352E+12,,,,
bid,37752000,0.29590398,1.68352E+12,,,,
ask,37761000,0.01653923,1.68352E+12,,,,
bid,37753000,0.04522381,1.68352E+12,,,,
ask,37762000,0.04318375,1.68352E+12,,,,
bid,37761000,0.00439942,1.68352E+12,,,,
ask,37762000,0.04318375,1.68352E+12,,,,
bid,37761000,0.00002276,1.68352E+12,,,,
ask,37762000,0.00343653,1.68352E+12,,,,
bid,37754000,0.02088119,1.68352E+12,,,,
ask,37761000,0.41366215,1.68352E+12,,,,
bid,37754000,0.23875882,1.68352E+12,,,,
ask,37762000,0.24354221,1.68352E+12,,,,
bid,37754000,0.08065672,1.68352E+12,,,,
ask,37762000,0.24340928,1.68352E+12,,,,
bid,37733000,0.28826349,1.68352E+12,,,,
ask,37747000,0.07109854,1.68352E+12,,,,
bid,37733000,0.04226203,1.68352E+12,,,,
ask,37747000,0.07109854,1.68352E+12,,,,
bid,37730000,0.04458907,1.68352E+12,,,,
ask,37747000,0.01104265,1.68352E+12,,,,
bid,37712000,0.94100037,1.68352E+12,,,,
ask,37724000,0.4776,1.68352E+12,,,,
bid,37705000,0.03442178,1.68352E+12,,,,
ask,37712000,0.45412228,1.68352E+12,,,,
bid,37708000,0.04791008,1.68352E+12,,,,
ask,37712000,0.50287735,1.68352E+12,,,,
bid,37706000,0.07543282,1.68352E+12,,,,
ask,37712000,0.31309804,1.68352E+12,,,,
bid,37706000,0.01714931,1.68352E+12,,,,
ask,37712000,0.23801365,1.68352E+12,,,,
bid,37706000,0.18861873,1.68352E+12,,,,
ask,37712000,0.23801365,1.68352E+12,,,,
bid,37712000,0.03004775,1.68352E+12,,,,
ask,37719000,0.07111181,1.68352E+12,,,,
bid,37712000,0.2056492,1.68352E+12,,,,
ask,37727000,5.35769126,1.68352E+12,,,,
bid,37713000,0.00021183,1.68352E+12,,,,
ask,37727000,5.30898417,1.68352E+12,,,,
bid,37713000,0.00629185,1.68352E+12,,,,
ask,37719000,0.00397136,1.68352E+12,,,,
bid,37706000,0.14099554,1.68352E+12,,,,
ask,37715000,0.01325733,1.68352E+12,,,,
bid,37706000,0.02385695,1.68352E+12,,,,
ask,37715000,0.15405744,1.68352E+12,,,,
bid,37699000,0.00693742,1.68352E+12,,,,
ask,37700000,3.06832915,1.68352E+12,,,,
bid,37698000,0.27333919,1.68352E+12,,,,
ask,37699000,0.05491119,1.68352E+12,,,,
bid,37698000,0.20884243,1.68352E+12,,,,
ask,37699000,0.00752295,1.68352E+12,,,,
bid,37690000,0.33053961,1.68352E+12,,,,
ask,37693000,0.01326507,1.68352E+12,,,,
bid,37689000,0.00194795,1.68352E+12,,,,
ask,37690000,0.62765335,1.68352E+12,,,,
bid,37671000,0.03290314,1.68352E+12,,,,
ask,37690000,0.60112112,1.68352E+12,,,,
bid,37673000,0.00530884,1.68352E+12,,,,
ask,37674000,0.07297664,1.68352E+12,,,,
bid,37674000,2.69536138,1.68352E+12,,,,
ask,37699000,0.05737335,1.68352E+12,,,,
bid,37674000,3.72165565,1.68352E+12,,,,
ask,37700000,3.48663673,1.68352E+12,,,,
bid,37674000,3.85005256,1.68352E+12,,,,
ask,37700000,3.48663673,1.68352E+12,,,,
bid,37677000,0.758,1.68352E+12,,,,
ask,37700000,3.22070632,1.68352E+12,,,,
bid,37679000,0.01180298,1.68352E+12,,,,
ask,37700000,3.18849258,1.68352E+12,,,,
bid,37680000,0.01287452,1.68352E+12,,,,
ask,37700000,3.18816125,1.68352E+12,,,,
bid,37705000,0.02756234,1.68352E+12,,,,
ask,37713000,0.00252215,1.68352E+12,,,,
bid,37700000,0.05669192,1.68352E+12,,,,
ask,37726000,0.08066767,1.68352E+12,,,,
bid,37700000,0.16563058,1.68352E+12,,,,
ask,37726000,0.03805522,1.68352E+12,,,,
bid,37700000,1.0221563,1.68352E+12,,,,
ask,37720000,0.01326893,1.68352E+12,,,,
bid,37700000,1.17760877,1.68352E+12,,,,
ask,37720000,0.01220849,1.68352E+12,,,,
bid,37701000,0.02222006,1.68352E+12,,,,
ask,37720000,0.1345796,1.68352E+12,,,,
bid,37705000,0.00930114,1.68352E+12,,,,
ask,37720000,0.24495108,1.68352E+12,,,,
bid,37715000,1.289,1.68352E+12,,,,
ask,37720000,0.19086934,1.68352E+12,,,,
bid,37715000,1.13334338,1.68352E+12,,,,
ask,37720000,0.20140242,1.68352E+12,,,,
bid,37715000,1.10329201,1.68352E+12,,,,
ask,37720000,0.26745861,1.68352E+12,,,,
bid,37717000,1.77103987,1.68352E+12,,,,
ask,37724000,0.00078459,1.68352E+12,,,,
bid,37725000,0.7,1.68352E+12,,,,
ask,37727000,2.96661928,1.68352E+12,,,,
bid,37731000,0.02254116,1.68352E+12,,,,
ask,37747000,0.18274263,1.68352E+12,,,,
bid,37731000,0.11424431,1.68352E+12,,,,
ask,37747000,0.15897652,1.68352E+12,,,,
bid,37746000,1.33785393,1.68352E+12,,,,
ask,37747000,0.09113244,1.68352E+12,,,,
bid,37747000,0.58770018,1.68352E+12,,,,
ask,37753000,0.00162843,1.68352E+12,,,,
bid,37747000,1.59926081,1.68352E+12,,,,
ask,37762000,0.02371942,1.68352E+12,,,,
bid,37760000,0.00432496,1.68352E+12,,,,
ask,37761000,0.00316574,1.68352E+12,,,,
bid,37761000,0.14359702,1.68352E+12,,,,
ask,37762000,0.3612432,1.68352E+12,,,,
bid,37761000,0.02953549,1.68352E+12,,,,
ask,37762000,0.2184904,1.68352E+12,,,,
bid,37761000,0.34861773,1.68352E+12,,,,
ask,37762000,0.27844786,1.68352E+12,,,,
bid,37761000,0.34697722,1.68352E+12,,,,
ask,37762000,6.86083338,1.68352E+12,,,,
bid,37761000,0.23211717,1.68352E+12,,,,
ask,37762000,6.85892671,1.68352E+12,,,,
bid,37761000,0.05300751,1.68352E+12,,,,
ask,37762000,6.85892671,1.68352E+12,,,,
bid,37761000,0.58272095,1.68352E+12,,,,
ask,37762000,6.85363039,1.68352E+12,,,,
bid,37761000,0.29324549,1.68352E+12,,,,
ask,37762000,6.79230098,1.68352E+12,,,,
bid,37761000,0.30383276,1.68352E+12,,,,
ask,37762000,6.77439825,1.68352E+12,,,,
bid,37761000,0.30749526,1.68352E+12,,,,
ask,37762000,6.74528168,1.68352E+12,,,,
bid,37761000,0.4259636,1.68352E+12,,,,
ask,37762000,6.73528168,1.68352E+12,,,,
bid,37761000,0.38920254,1.68352E+12,,,,
ask,37762000,6.74852353,1.68352E+12,,,,
bid,37761000,0.24700979,1.68352E+12,,,,
ask,37762000,6.72549981,1.68352E+12,,,,
bid,37761000,0.1786401,1.68352E+12,,,,
ask,37762000,6.74926592,1.68352E+12,,,,
bid,37761000,0.15704292,1.68352E+12,,,,
ask,37762000,6.7279836,1.68352E+12,,,,
bid,37761000,0.39687992,1.68352E+12,,,,
ask,37762000,6.64994208,1.68352E+12,,,,
bid,37761000,0.36561544,1.68352E+12,,,,
ask,37762000,6.31381161,1.68352E+12,,,,
bid,37761000,0.36010342,1.68352E+12,,,,
ask,37762000,6.36542921,1.68352E+12,,,,
bid,37762000,2.63659595,1.68352E+12,,,,
ask,37763000,0.26481477,1.68352E+12,,,,
bid,37762000,2.75687132,1.68352E+12,,,,
ask,37763000,0.41436073,1.68352E+12,,,,
bid,37762000,2.60679575,1.68352E+12,,,,
ask,37763000,0.11461751,1.68352E+12,,,,
bid,37763000,0.0234078,1.68352E+12,,,,
ask,37767000,0.04683507,1.68352E+12,,,,
bid,37763000,0.12986093,1.68352E+12,,,,
ask,37767000,0.01676239,1.68352E+12,,,,
bid,37771000,0.08211752,1.68352E+12,,,,
ask,37774000,0.02500894,1.68352E+12,,,,
bid,37774000,0.0032909,1.68352E+12,,,,
ask,37775000,0.01636956,1.68352E+12,,,,
bid,37775000,0.02555705,1.68352E+12,,,,
ask,37776000,0.00137057,1.68352E+12,,,,
bid,37775000,0.16057128,1.68352E+12,,,,
ask,37776000,0.00137057,1.68352E+12,,,,
bid,37775000,0.27664386,1.68352E+12,,,,
ask,37776000,0.00137057,1.68352E+12,,,,
bid,37775000,0.27908467,1.68352E+12,,,,
ask,37777000,0.01123307,1.68352E+12,,,,
bid,37775000,0.3950873,1.68352E+12,,,,
ask,37805000,0.00079355,1.68352E+12,,,,
bid,37819000,0.12618801,1.68352E+12,,,,
ask,37822000,0.2207503,1.68352E+12,,,,
bid,37782000,0.00244862,1.68352E+12,,,,
ask,37819000,0.6404,1.68352E+12,,,,
bid,37763000,0.31817753,1.68352E+12,,,,
ask,37813000,0.634,1.68352E+12,,,,
bid,37763000,1.57745643,1.68352E+12,,,,
ask,37812000,0.5771,1.68352E+12,,,,
bid,37765000,0.01682696,1.68352E+12,,,,
ask,37805000,0.00183636,1.68352E+12,,,,
bid,37764000,0.09254263,1.68352E+12,,,,
ask,37794000,0.67126357,1.68352E+12,,,,
bid,37765000,0.01645028,1.68352E+12,,,,
ask,37800000,0.13240824,1.68352E+12,,,,
bid,37765000,0.0434046,1.68352E+12,,,,
ask,37773000,0.02568807,1.68352E+12,,,,
bid,37766000,0.00456634,1.68352E+12,,,,
ask,37773000,0.01578087,1.68352E+12,,,,
bid,37773000,0.09708449,1.68352E+12,,,,
ask,37800000,0.12656436,1.68352E+12,,,,
bid,37773000,0.06697204,1.68352E+12,,,,
ask,37800000,0.12656436,1.68352E+12,,,,
bid,37773000,0.30857024,1.68352E+12,,,,
ask,37800000,0.12656436,1.68352E+12,,,,
bid,37774000,0.21017194,1.68352E+12,,,,
ask,37800000,0.11878918,1.68352E+12,,,,
bid,37774000,0.27333734,1.68352E+12,,,,
ask,37800000,0.1255074,1.68352E+12,,,,
bid,37775000,0.03318446,1.68352E+12,,,,
ask,37800000,0.06259677,1.68352E+12,,,,
bid,37775000,0.05965699,1.68352E+12,,,,
ask,37799000,0.00912391,1.68352E+12,,,,
bid,37775000,0.05939244,1.68352E+12,,,,
ask,37799000,0.00912391,1.68352E+12,,,,
bid,37799000,0.06257308,1.68352E+12,,,,
ask,37805000,0.00157185,1.68352E+12,,,,
bid,37803000,0.00938585,1.68352E+12,,,,
ask,37805000,0.81555689,1.68352E+12,,,,
bid,37805000,0.76273372,1.68352E+12,,,,
ask,37806000,0.17275391,1.68352E+12,,,,
bid,37806000,0.41978971,1.68352E+12,,,,
ask,37809000,0.00052898,1.68352E+12,,,,
bid,37806000,0.48645788,1.68352E+12,,,,
ask,37809000,0.08791646,1.68352E+12,,,,
bid,37805000,0.68587911,1.68352E+12,,,,
ask,37806000,0.19284998,1.68352E+12,,,,
bid,37805000,0.68072016,1.68352E+12,,,,
ask,37806000,0.07069607,1.68352E+12,,,,
bid,37806000,0.71216716,1.68352E+12,,,,
ask,37809000,0.15260548,1.68352E+12,,,,
bid,37790000,0.08762361,1.68352E+12,,,,
ask,37792000,0.00015,1.68352E+12,,,,
bid,37777000,0.23106542,1.68352E+12,,,,
ask,37785000,0.18069992,1.68352E+12,,,,
bid,37764000,0.01418267,1.68352E+12,,,,
ask,37777000,0.33514735,1.68352E+12,,,,
bid,37748000,0.00160575,1.68352E+12,,,,
ask,37773000,0.0023743,1.68352E+12,,,,
bid,37748000,0.00052982,1.68352E+12,,,,
ask,37771000,0.685,1.68352E+12,,,,
bid,37748000,0.00206148,1.68352E+12,,,,
ask,37774000,0.5895,1.68352E+12,,,,
bid,37774000,0.51682813,1.68352E+12,,,,
ask,37777000,0.32712414,1.68352E+12,,,,
bid,37774000,0.51709286,1.68352E+12,,,,
ask,37777000,0.32551634,1.68352E+12,,,,
bid,37774000,0.50525202,1.68352E+12,,,,
ask,37787000,0.08115898,1.68352E+12,,,,
bid,37749000,0.02649076,1.68352E+12,,,,
ask,37775000,0.6035,1.68352E+12,,,,
bid,37774000,0.06744738,1.68352E+12,,,,
ask,37775000,0.60182503,1.68352E+12,,,,
bid,37748000,0.0598586,1.68352E+12,,,,
ask,37749000,0.08334531,1.68352E+12,,,,
bid,37748000,0.09958255,1.68352E+12,,,,
ask,37749000,0.07012193,1.68352E+12,,,,
bid,37749000,0.43252714,1.68352E+12,,,,
ask,37775000,0.687,1.68352E+12,,,,
bid,37774000,0.01,1.68352E+12,,,,
ask,37777000,0.20058051,1.68352E+12,,,,
bid,37774000,0.01,1.68352E+12,,,,
ask,37777000,0.20091921,1.68352E+12,,,,
bid,37774000,0.01,1.68352E+12,,,,
ask,37777000,0.12390147,1.68352E+12,,,,
bid,37774000,0.0051469,1.68352E+12,,,,
ask,37776000,0.01457032,1.68352E+12,,,,
bid,37749000,0.54348074,1.68352E+12,,,,
ask,37777000,0.16249862,1.68352E+12,,,,
bid,37777000,0.04471976,1.68352E+12,,,,
ask,37782000,1.3499791,1.68352E+12,,,,
bid,37777000,0.05817433,1.68352E+12,,,,
ask,37782000,1.34357323,1.68352E+12,,,,
bid,37777000,0.067202,1.68352E+12,,,,
ask,37782000,1.48453763,1.68352E+12,,,,
bid,37750000,0.14243668,1.68352E+12,,,,
ask,37782000,1.44063184,1.68352E+12,,,,
bid,37750000,0.14243668,1.68352E+12,,,,
ask,37777000,0.172795,1.68352E+12,,,,
bid,37751000,0.1,1.68352E+12,,,,
ask,37777000,0.43196759,1.68352E+12,,,,
bid,37751000,0.00534302,1.68352E+12,,,,
ask,37776000,0.17135586,1.68352E+12,,,,
bid,37751000,0.81920463,1.68352E+12,,,,
ask,37776000,0.27161364,1.68352E+12,,,,
bid,37752000,0.13421312,1.68352E+12,,,,
ask,37776000,0.27161364,1.68352E+12,,,,
bid,37751000,0.74932762,1.68352E+12,,,,
ask,37752000,0.05604158,1.68352E+12,,,,
bid,37751000,0.21101725,1.68352E+12,,,,
ask,37775000,0.60169885,1.68352E+12,,,,
bid,37750000,0.05519125,1.68352E+12,,,,
ask,37775000,0.02239885,1.68352E+12,,,,
bid,37750000,0.12871338,1.68352E+12,,,,
ask,37751000,0.04241294,1.68352E+12,,,,
bid,37750000,0.1302473,1.68352E+12,,,,
ask,37774000,0.15385303,1.68352E+12,,,,
bid,37749000,0.66560244,1.68352E+12,,,,
ask,37750000,0.08142501,1.68352E+12,,,,
bid,37750000,0.00423592,1.68352E+12,,,,
ask,37773000,0.03486192,1.68352E+12,,,,
bid,37749000,0.76021126,1.68352E+12,,,,
ask,37750000,0.00612472,1.68352E+12,,,,
bid,37750000,0.00725012,1.68352E+12,,,,
ask,37751000,0.02648937,1.68352E+12,,,,
bid,37749000,0.76021126,1.68352E+12,,,,
ask,37750000,0.9798784,1.68352E+12,,,,
bid,37749000,0.75000646,1.68352E+12,,,,
ask,37750000,0.90799354,1.68352E+12,,,,
bid,37749000,0.47581365,1.68352E+12,,,,
ask,37750000,0.8627779,1.68352E+12,,,,
bid,37748000,0.11289486,1.68352E+12,,,,
ask,37749000,0.17654,1.68352E+12,,,,
bid,37747000,0.0307852,1.68352E+12,,,,
ask,37749000,0.14900263,1.68352E+12,,,,
bid,37745000,0.0013,1.68352E+12,,,,
ask,37747000,0.54361594,1.68352E+12,,,,
bid,37744000,0.01147201,1.68352E+12,,,,
ask,37745000,0.02843156,1.68352E+12,,,,
bid,37744000,0.01147201,1.68352E+12,,,,
ask,37747000,0.53531721,1.68352E+12,,,,
bid,37723000,0.00603337,1.68352E+12,,,,
ask,37745000,0.04004988,1.68352E+12,,,,
bid,37726000,0.13253459,1.68352E+12,,,,
ask,37744000,0.36353401,1.68352E+12,,,,
bid,37739000,0.00794765,1.68352E+12,,,,
ask,37744000,0.27482463,1.68352E+12,,,,
bid,37739000,0.00794765,1.68352E+12,,,,
ask,37743000,0.0033,1.68352E+12,,,,
bid,37726000,0.06900657,1.68352E+12,,,,
ask,37738000,0.53531721,1.68352E+12,,,,
bid,37728000,0.02649778,1.68352E+12,,,,
ask,37737000,0.00277929,1.68352E+12,,,,
bid,37726000,0.01055881,1.68352E+12,,,,
ask,37737000,0.0561601,1.68352E+12,,,,
bid,37723000,0.01986231,1.68352E+12,,,,
ask,37736000,0.0397697,1.68352E+12,,,,
bid,37727000,0.00326269,1.68352E+12,,,,
ask,37738000,0.1837294,1.68352E+12,,,,
bid,37727000,0.09942571,1.68352E+12,,,,
ask,37734000,0.00314044,1.68352E+12,,,,
bid,37720000,0.04346209,1.68352E+12,,,,
ask,37727000,0.03786813,1.68352E+12,,,,
bid,37720000,0.04087513,1.68352E+12,,,,
ask,37727000,0.03767282,1.68352E+12,,,,
bid,37720000,0.05753472,1.68352E+12,,,,
ask,37727000,0.02588909,1.68352E+12,,,,
bid,37730000,0.00402145,1.68352E+12,,,,
ask,37731000,0.00028994,1.68352E+12,,,,
bid,37730000,0.98120042,1.68352E+12,,,,
ask,37731000,0.00028994,1.68352E+12,,,,
bid,37731000,0.73345564,1.68352E+12,,,,
ask,37734000,0.10314044,1.68352E+12,,,,
bid,37732000,0.05,1.68352E+12,,,,
ask,37734000,0.10314044,1.68352E+12,,,,
bid,37734000,0.08982891,1.68352E+12,,,,
ask,37737000,0.14556806,1.68352E+12,,,,
bid,37737000,0.89933937,1.68352E+12,,,,
ask,37738000,0.04179108,1.68352E+12,,,,
bid,37738000,0.01485767,1.68352E+12,,,,
ask,37745000,0.5187877,1.68352E+12,,,,
bid,37738000,0.01485767,1.68352E+12,,,,
ask,37745000,0.56255053,1.68352E+12,,,,
bid,37747000,0.56809858,1.68352E+12,,,,
ask,37762000,0.00044574,1.68352E+12,,,,
bid,37748000,0.00013248,1.68352E+12,,,,
ask,37762000,0.37646864,1.68352E+12,,,,
bid,37748000,0.34417736,1.68352E+12,,,,
ask,37762000,0.36814768,1.68352E+12,,,,
bid,37748000,0.34417736,1.68352E+12,,,,
ask,37762000,0.34269018,1.68352E+12,,,,
bid,37748000,0.21410153,1.68352E+12,,,,
ask,37759000,0.00388168,1.68352E+12,,,,
bid,37748000,0.21410153,1.68352E+12,,,,
ask,37762000,0.14240444,1.68352E+12,,,,
bid,37748000,0.21410153,1.68352E+12,,,,
ask,37762000,0.13447954,1.68352E+12,,,,
bid,37749000,0.1331601,1.68352E+12,,,,
ask,37762000,0.10241283,1.68352E+12,,,,
bid,37762000,0.00344555,1.68352E+12,,,,
ask,37763000,0.07944285,1.68352E+12,,,,
bid,37750000,0.07089104,1.68352E+12,,,,
ask,37770000,0.02647603,1.68352E+12,,,,
bid,37750000,0.07243352,1.68352E+12,,,,
ask,37770000,0.03860196,1.68352E+12,,,,
bid,37750000,0.00154248,1.68352E+12,,,,
ask,37763000,0.0158408,1.68352E+12,,,,
bid,37746000,0.02649357,1.68352E+12,,,,
ask,37758000,0.00262801,1.68352E+12,,,,
bid,37732000,0.0209687,1.68352E+12,,,,
ask,37763000,0.00909517,1.68352E+12,,,,
bid,37733000,0.05647194,1.68352E+12,,,,
ask,37758000,0.00218769,1.68352E+12,,,,
bid,37758000,0.00572222,1.68352E+12,,,,
ask,37763000,0.00909517,1.68352E+12,,,,
bid,37732000,1.80203361,1.68352E+12,,,,
ask,37758000,0.30717888,1.68352E+12,,,,
bid,37733000,0.0026502,1.68352E+12,,,,
ask,37763000,0.00909517,1.68352E+12,,,,
bid,37747000,0.0011014,1.68352E+12,,,,
ask,37762000,0.00661275,1.68352E+12,,,,
bid,37747000,0.0011014,1.68352E+12,,,,
ask,37763000,0.00548139,1.68352E+12,,,,
bid,37747000,0.0011014,1.68352E+12,,,,
ask,37761000,0.649,1.68352E+12,,,,
bid,37747000,0.0011014,1.68352E+12,,,,
ask,37759000,0.64467582,1.68352E+12,,,,
bid,37752000,0.55220798,1.68352E+12,,,,
ask,37757000,0.64,1.68352E+12,,,,
bid,37734000,0.18966446,1.68352E+12,,,,
ask,37752000,0.41429586,1.68352E+12,,,,
bid,37734000,0.27966446,1.68352E+12,,,,
ask,37752000,0.22144709,1.68352E+12,,,,
bid,37735000,0.15869576,1.68352E+12,,,,
ask,37752000,0.1670067,1.68352E+12,,,,
bid,37752000,0.11019318,1.68352E+12,,,,
ask,37757000,1.2607079,1.68352E+12,,,,
bid,37736000,0.691,1.68352E+12,,,,
ask,37752000,0.09122321,1.68352E+12,,,,
bid,37752000,1.18773615,1.68352E+12,,,,
ask,37759000,0.00393076,1.68352E+12,,,,
bid,37759000,0.01290897,1.68352E+12,,,,
ask,37773000,1.2769348,1.68352E+12,,,,
bid,37759000,0.07987951,1.68352E+12,,,,
ask,37773000,0.78426627,1.68352E+12,,,,
bid,37759000,0.18199798,1.68352E+12,,,,
